proxy_group_id,anonymized_formula,space_group,nsites,material_id_a,split_a,formula_a,fingerprint_a,material_id_b,split_b,formula_b,fingerprint_b,split_edge,anonymous_high_recall_match,anonymous_default_tolerance_match,same_species_default_tolerance_match,classification,error
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-12691,test,Lu2InPd2,e87357359e151932e1da76b00a575e4bd53ce66a023b231d25cf7292b2518e2e,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-12974,train,Pr2CdPd2,49dafd77837f3c4c68590815b32da7b0ca023a3ae6635e5f37e33300403297f7,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-13416,train,Sc2InNi2,8631912194628ef9e28789a06cf6a3f1426228e6f7b092793ebed007f59c5b8d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-13429,test,La2CdRh2,26cd6d5a5cd980e56d06d48db34e64f03d30e9b4cf8e816019fff9e59ce40bc5,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-13570,test,Mg(ScGa)2,5bd7cb5ee61b90c320920b9537442d61cae1bf33f9892fdb4bfd3cd0c0473278,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-16638,test,Nd2MgCu2,7c73791467053c30ff05eac779624c9a1c1bd491f4b2f1c5b6095987804ef8fc,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-19906,train,Zr2InNi2,890213985bb08c2291aa21f114907dd62c16eeec208541c3828ab5d8af5700bf,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-19945,train,Gd2MgGe2,92c499fb3c54efc97aa9b9c1ad29ed8826ba906db2ca2aa0d38180f1811d047b,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-19947,train,Pu2SnPt2,842d65120ee77e576f737de7e224ab8743a8bef6bad377126ea90bfa36bb9f62,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20301,train,La2Pd2Pb,2e242c2fdebe1bc1189efa301193cad43981c6de2927279c858e94a9719f5318,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20404,train,Sm2InPd2,40ef37fa2e3ec930dbf5b4bdc4a03159df2620664f0152b7afba36a734aff9f7,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20410,test,Ho(BC)2,f315f5de417ecbd512905ce085150aab118c2e17d7e6231972df715477a4b5ba,validation-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20715,test,Pr2InGe2,bc86dc2c0e419179ef0003fe5fde709bccf0a51479e90b0530c6d63485e35392,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20723,train,Ca2PbAu2,689fa3b5ebba568f2f7c1d3c0b088967095f37e8d5fa6303b660ca91a52f191d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20870,train,Dy2InPd2,866869a6d281eb6e0fd48736176d81f5ee2d500823ead91dbfe33bd73d1b81f3,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20908,train,Ce(BC)2,4791791f2e696cc219c30fc714a68ed594eac8a035e1dfb79e2982949109daf5,train-validation,false,false,false,screened_nonmatch,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-20959,test,Ce2InGe2,6d25739e8fc74f3156a35cf9636ef733871fda35f0426855ba9adf29d7a37dbe,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21267,train,Yb2InPd2,921a726e669c5e5305eebde25c3b66b08c1f564534ea74560d491313c67cae34,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21288,train,La2InGe2,abf8315b359d15d9cc4419829179b3fb39e359c41787384e02d804e66b467a92,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21350,test,Pr2MgGe2,629729d02c99fd81344c07a60410056ae80e2ec46d93a8d7179ff2d352745b63,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21357,train,U2Fe2Sn,83d62a19c0d1995cdf4bc0decb44cd58b21b5f76bcd42b027ca1981aec81506d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21500,test,Yb2InCu2,a034928f810276cd91713af29908b69ab11200dd54d9d5e0d10ebdf7a0f291e1,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21508,train,Y2Pd2Pb,2f74cbea6fa8dab615de89c9d8b5869b144e930190439075a91cb2b614f8fd01,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-21866,train,Dy2InAu2,e9bc1d071347a31070e103acf43626e97c655ee3e6b52e1a71a703801ba4a3b8,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-22150,train,Zr2InCo2,415f96a36068ac2ae86423285a12ed1e2547c09bc8aac136fce234f8301b63bb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-22511,train,Ce2MgGe2,092bddf3e160e75e87c75b921eb26e9178e362453f1f51822c281b17d4ae5423,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-2926,train,Pr2MgNi2,c4ea8ce65c30e6ca7971d830b4346db150d2d7b43f938cf06fe67be3402349fc,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-2958,test,Dy(BC)2,e0a362c7351b23510dce46e7fdadc60dc052f628ffd27afc2e406c4837e09b49,validation-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-31087,train,Tb2Pd2Pb,709aa8b36d5c693a1819b0cf13fe0475d5094499e49ee37db5377e1aae024eb8,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-31089,train,Ho2Pd2Pb,fd2025b2a195d0e3acdc79768c88a8454c1cc8056841278a3e34f8c2f51cc14a,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078544,validation,Sc2InCu2,15fb1306a18f4531cfbba96385a04af6df97746da4368372e4fbced863177796,mp-31090,test,Er2Pd2Pb,78c3852c9feb10688cca5c6c1bc618419477e30ad7b2bbd0326db44468d1ffb2,validation-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1079135,validation,Nd2CdGe2,19a402d7df7a4e7c3b96005314f149a18cf0c6a4568406923f8a3c61baac64ee,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-10853,test,Pr(BC)2,096227eb8a7f48982d5e27b0d5b3d1759b9196eef4ca54256167a2c397052ac9,train-test,false,false,false,screened_nonmatch,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-10854,validation,Tb(BC)2,b9bebcb60155ca7cc5475325fc537b8a327d23e27548fd396cfd79ede5b8abdd,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-10856,validation,Er(BC)2,acf97e5c9d5acf4d409e3d894e3f879450718389c36d48cd040c0f99b44eb7e7,train-validation,true,false,false,anonymous_prototype_high_recall_only,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1095100,validation,U2SnIr2,05ef6b7611cedd7886ad128331854f0ace803e832087c54ff2961121c52bd3b7,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1095204,validation,Tm2Ni2Sn,dc0b8b794d192511cc4d65c0460772036a5674983c899070ad8b82150b27af0b,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205499,test,Pr2ScSi2,af8edd47088236b6a7b75ddcc88423c954fd208bcfb443c5d4c5eb1d09de58ad,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205516,test,Er2MgNi2,fa4effaba45b9bc8bee387bc7c3bd333a10f668b5cbb40e09e73c0bcbc8a4137,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205561,validation,Tb2CdPd2,95ae885271e763aadfde4ee95a3b75508ee55d768cb621a73932d18ec1d4f0fa,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205563,validation,Ho2MgCu2,4cd3a8cf3ec00102a8fe3d26f504a47c54616e6da136fbaa1e6a82d8281465bb,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205678,validation,Ho2MgSi2,7f422b50727dfdcc2e408dc477f1e1599a31bf727086d39da82a604066df141d,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205689,test,Nd2CdPd2,dec51dd9b1925fd12691909c52223c5dc3c1d8f877b97db47257ae9e50abd958,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205707,test,Tb2MgCu2,c27afe6c661e7517921b3c93467ba35cd6edba97dac29d5c5cd9d9360acbafb7,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205812,test,Sm2ScSi2,6d98bcc54c336ec7a0a3fa3522d6531be572195968e4ec00ce71cfe63f5e0c88,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205864,validation,Y2CdCu2,6c0aa49cebf4c3ba8ef1d648df9a63af5b5ca0105c512c5def6ec6928ad5af99,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1205970,validation,Tm2MgCu2,69cc2d1bbd8badee765e52dbd7fec5a9c98993a81e6f1154b6ce25a070957e68,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1206219,test,Sm2CdRh2,5537dd1f2995528cc2e282e684244efd72136d4722f1b49df5e9c868e8708f02,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1206454,validation,Er2CdCu2,b6729aefae744ad090247714c1859641d3880039511a40880bf6093ef4fb1108,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1206555,test,Dy2CdCu2,e7483b597ebe7c62482e6ef59288751ae7f411354c90a104beda359428d4bbd2,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1206569,test,Tm2MgSi2,81fce7bb641eb9564682c341704f5847d9e72144882c58696c6f4b26acd783f5,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1206818,validation,Dy2MgPd2,1da6d5cc93a3538f566dd4270abc245acd9d3c20911b1e82c6cc3a369b2d61b8,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-1207238,validation,Tm2CdPd2,69242489fb27b5f1e466c5a3621389f73fd4a0b469cee154f4426f3e34524d67,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-12689,validation,Er2InPd2,341c1f2018c79d5d7a1cd03375cea24a5100579eec94cb71c067508c2e406ac0,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-12691,test,Lu2InPd2,e87357359e151932e1da76b00a575e4bd53ce66a023b231d25cf7292b2518e2e,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-12977,validation,Dy2CdPd2,59ce474d78c6781d96ad54de43273e3887ae8dc486f7b9b833d060bfb4af5895,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-13429,test,La2CdRh2,26cd6d5a5cd980e56d06d48db34e64f03d30e9b4cf8e816019fff9e59ce40bc5,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-13570,test,Mg(ScGa)2,5bd7cb5ee61b90c320920b9537442d61cae1bf33f9892fdb4bfd3cd0c0473278,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-16638,test,Nd2MgCu2,7c73791467053c30ff05eac779624c9a1c1bd491f4b2f1c5b6095987804ef8fc,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-19789,validation,Mn(BW)2,b20bfb6eff1647cb0e594f2338cf24ae4d6d73a18c2d728f76d45c71a1ffcc23,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20410,test,Ho(BC)2,f315f5de417ecbd512905ce085150aab118c2e17d7e6231972df715477a4b5ba,train-test,false,false,false,screened_nonmatch,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20575,validation,Nd2InGe2,ef0bbda9708bdf0879a2ec07048bc5939c0f60058bf8f18a9c82b88a19800cf1,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20591,validation,Yb2InGe2,29d414498af7f6319e14ba4a11b03dfe0ae896cbac8210c6fb0b70d9c755780f,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20654,validation,Gd2InPd2,499b57aba13947404f72739e779ed417ffa3148f8e771770bd525b77d8dfa433,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20705,validation,U2SnRu2,f62af67e7f3715d6291423f399fb7f83c928d313f193bcdf21eb4a3d4d8fb9f3,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20715,test,Pr2InGe2,bc86dc2c0e419179ef0003fe5fde709bccf0a51479e90b0530c6d63485e35392,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-20959,test,Ce2InGe2,6d25739e8fc74f3156a35cf9636ef733871fda35f0426855ba9adf29d7a37dbe,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-21222,validation,Sm2InGe2,c6e7aa01a0b1d556c65c40323bf9508ef10e3827387225b6d6b28a1d9cec6e3e,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-21350,test,Pr2MgGe2,629729d02c99fd81344c07a60410056ae80e2ec46d93a8d7179ff2d352745b63,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-21500,test,Yb2InCu2,a034928f810276cd91713af29908b69ab11200dd54d9d5e0d10ebdf7a0f291e1,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-2958,test,Dy(BC)2,e0a362c7351b23510dce46e7fdadc60dc052f628ffd27afc2e406c4837e09b49,train-test,true,false,false,anonymous_prototype_high_recall_only,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-31088,validation,Dy2Pd2Pb,7dc24d1e781b8e66df3ae71a28d97184b629a5dad15b596275ea8cf5502d3261,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078625,train,Tm2InAu2,f9bd15d13109d84dfb513315c115da2883fcd2f43fe8985a9e6c17d8aec30e41,mp-31090,test,Er2Pd2Pb,78c3852c9feb10688cca5c6c1bc618419477e30ad7b2bbd0326db44468d1ffb2,train-test,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078738,train,Er2InCu2,68126723f45c5d700e46b232ce9be99d56819fbd9fe9f4408b460f52f8e98bf0,mp-1079135,validation,Nd2CdGe2,19a402d7df7a4e7c3b96005314f149a18cf0c6a4568406923f8a3c61baac64ee,train-validation,true,true,false,anonymous_prototype_default_tolerance,
proxy_1d85531ee06f,AB2C2,127,10,mp-1078738,train,Er2InCu2,68126723f45c5d700e46b232ce9be99d56819fbd9fe9f4408b460f52f8e98bf0,mp-10853,test,Pr(BC)2,096227eb8a7f48982d5e27b0d5b3d1759b9196eef4ca54256167a2c397052ac9,train-test,true,false,false,anonymous_prototype_high_recall_only,
